path,criticality,total_lines,owner_lines,ai_lines,third_party_human_lines,automation_lines,unattributed_lines,unregistered_lines,human_authorship
apps/api/src/modules/settlement-engine/settlement-engine.module.ts,CROWN_JEWEL,32,29,3,0,0,0,0,SURVIVING
apps/api/src/modules/settlement-engine/settlement-engine.service.spec.ts,CROWN_JEWEL,182,158,0,24,0,0,0,SURVIVING
apps/api/src/modules/settlement-engine/settlement-engine.service.ts,CROWN_JEWEL,245,209,22,14,0,0,0,SURVIVING
apps/api/src/modules/settlement-engine/settlement-financial-mfa.guard.spec.ts,CROWN_JEWEL,45,45,0,0,0,0,0,SURVIVING
apps/api/src/modules/settlement-engine/settlement-financial-mfa.guard.ts,CROWN_JEWEL,44,44,0,0,0,0,0,SURVIVING
apps/api/src/modules/settlement-engine/settlement-postgresql-authority.spec.ts,CROWN_JEWEL,88,88,0,0,0,0,0,SURVIVING
apps/api/src/modules/settlement-engine/settlement-postgresql.repository.ts,CROWN_JEWEL,2138,2138,0,0,0,0,0,SURVIVING
apps/api/src/modules/settlement-engine/settlement-terms-input-validation.spec.ts,CROWN_JEWEL,67,67,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/registration-cancellation.controller.ts,CROWN_JEWEL,56,56,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/registration-decision-session-boundary.spec.ts,CROWN_JEWEL,100,100,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-access-modes.decorator.ts,CROWN_JEWEL,7,7,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-access-request.service.ts,CROWN_JEWEL,119,119,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-access.controller.ts,CROWN_JEWEL,397,397,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-access.dto.ts,CROWN_JEWEL,169,169,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-access.guard.ts,CROWN_JEWEL,77,77,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-access.module.ts,CROWN_JEWEL,64,64,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-access.repository.spec.ts,CROWN_JEWEL,53,53,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-access.repository.ts,CROWN_JEWEL,566,566,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-access.service.ts,CROWN_JEWEL,811,801,9,0,1,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-access.types.ts,CROWN_JEWEL,292,272,9,0,11,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-assignment.service.ts,CROWN_JEWEL,225,225,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-audit-writer.service.ts,CROWN_JEWEL,70,65,0,0,5,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-audit.service.ts,CROWN_JEWEL,201,201,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-authority-prisma.service.ts,CROWN_JEWEL,234,234,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-capabilities.controller.ts,CROWN_JEWEL,19,19,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-capabilities.service.ts,CROWN_JEWEL,297,297,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-delegated-access.guard.ts,CROWN_JEWEL,48,48,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-emergency.service.ts,CROWN_JEWEL,147,147,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-endpoint-policy.spec.ts,CROWN_JEWEL,230,230,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-endpoint-policy.ts,CROWN_JEWEL,134,134,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-permissions.decorator.ts,CROWN_JEWEL,7,7,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-projection.service.spec.ts,CROWN_JEWEL,60,60,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-projection.service.ts,CROWN_JEWEL,121,121,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-runtime-access.repository.ts,CROWN_JEWEL,45,45,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-support.dto.ts,CROWN_JEWEL,75,75,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-support.service.ts,CROWN_JEWEL,448,444,0,0,4,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-workspace-audit.interceptor.ts,CROWN_JEWEL,66,66,0,0,0,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-workspace.controller.ts,CROWN_JEWEL,321,304,0,0,17,0,0,SURVIVING
apps/api/src/modules/staff-access/staff-workspace.service.ts,CROWN_JEWEL,367,288,0,0,79,0,0,SURVIVING
apps/api/src/modules/storage/download-disposition.spec.ts,STANDARD,180,180,0,0,0,0,0,SURVIVING
apps/api/src/modules/storage/object-storage.adapter.spec.ts,STANDARD,52,52,0,0,0,0,0,SURVIVING
apps/api/src/modules/storage/object-storage.adapter.ts,STANDARD,385,385,0,0,0,0,0,SURVIVING
apps/api/src/modules/storage/production-object-storage.factory.spec.ts,STANDARD,52,52,0,0,0,0,0,SURVIVING
apps/api/src/modules/storage/production-object-storage.factory.ts,STANDARD,45,45,0,0,0,0,0,SURVIVING
apps/api/src/modules/storage/storage-finalization.repository.ts,STANDARD,117,117,0,0,0,0,0,SURVIVING
apps/api/src/modules/storage/storage.controller.ts,STANDARD,107,62,45,0,0,0,0,SURVIVING
apps/api/src/modules/storage/storage.module.ts,STANDARD,24,17,7,0,0,0,0,SURVIVING
apps/api/src/modules/storage/storage.service.ts,STANDARD,459,419,40,0,0,0,0,SURVIVING
apps/api/src/modules/support/dto/support.dto.spec.ts,STANDARD,101,101,0,0,0,0,0,SURVIVING
apps/api/src/modules/support/dto/support.dto.ts,STANDARD,96,96,0,0,0,0,0,SURVIVING
apps/api/src/modules/support/queue-priority-order.spec.ts,STANDARD,77,77,0,0,0,0,0,SURVIVING
apps/api/src/modules/support/support-password-reset.spec.ts,STANDARD,211,211,0,0,0,0,0,SURVIVING
apps/api/src/modules/support/support.controller.ts,STANDARD,92,13,79,0,0,0,0,SURVIVING
apps/api/src/modules/support/support.module.ts,STANDARD,13,2,11,0,0,0,0,SURVIVING
apps/api/src/modules/support/support.priorities.ts,STANDARD,18,18,0,0,0,0,0,SURVIVING
apps/api/src/modules/support/support.service.ts,STANDARD,333,122,211,0,0,0,0,SURVIVING
apps/api/src/modules/tai-tools/README.md,CROWN_JEWEL,38,27,11,0,0,0,0,SURVIVING
apps/api/src/modules/tai-tools/tai-tool-assertion.guard.ts,CROWN_JEWEL,40,40,0,0,0,0,0,SURVIVING
apps/api/src/modules/tai-tools/tai-tool-assertion.spec.ts,CROWN_JEWEL,107,107,0,0,0,0,0,SURVIVING
apps/api/src/modules/tai-tools/tai-tool-assertion.ts,CROWN_JEWEL,273,266,7,0,0,0,0,SURVIVING
apps/api/src/modules/tai-tools/tai-tools.controller.ts,CROWN_JEWEL,62,62,0,0,0,0,0,SURVIVING
apps/api/src/modules/tai-tools/tai-tools.module.ts,CROWN_JEWEL,13,13,0,0,0,0,0,SURVIVING
apps/api/src/modules/tai-tools/tai-tools.service.spec.ts,CROWN_JEWEL,412,246,166,0,0,0,0,SURVIVING
apps/api/src/modules/tai-tools/tai-tools.service.ts,CROWN_JEWEL,334,152,182,0,0,0,0,SURVIVING
apps/api/src/outbox-worker.module.ts,STANDARD,71,71,0,0,0,0,0,SURVIVING
apps/api/src/outbox-worker.ts,STANDARD,171,171,0,0,0,0,0,SURVIVING
apps/api/src/platform-v7/audit-read-model/audit-read-model.ts,STANDARD,187,187,0,0,0,0,0,SURVIVING
apps/api/src/platform-v7/audit-read-model/index.ts,STANDARD,1,1,0,0,0,0,0,SURVIVING
apps/api/src/platform-v7/canonical-data/canonical-data.ts,STANDARD,157,157,0,0,0,0,0,SURVIVING
apps/api/src/platform-v7/canonical-data/index.ts,STANDARD,1,1,0,0,0,0,0,SURVIVING
apps/api/src/platform-v7/ledger-invariants/index.ts,STANDARD,1,1,0,0,0,0,0,SURVIVING
apps/api/src/platform-v7/ledger-invariants/ledger-invariants.ts,STANDARD,190,190,0,0,0,0,0,SURVIVING
apps/api/src/platform-v7/ledger-source/index.ts,STANDARD,1,1,0,0,0,0,0,SURVIVING
apps/api/src/platform-v7/ledger-source/ledger-source.ts,STANDARD,167,167,0,0,0,0,0,SURVIVING
apps/api/src/platform-v7/money-integer/index.ts,STANDARD,1,1,0,0,0,0,0,SURVIVING
apps/api/src/platform-v7/money-integer/money-integer.ts,STANDARD,56,56,0,0,0,0,0,SURVIVING
apps/api/src/platform-v7/object-scope/index.ts,STANDARD,1,1,0,0,0,0,0,SURVIVING
apps/api/src/platform-v7/object-scope/object-scope.ts,STANDARD,50,50,0,0,0,0,0,SURVIVING
apps/api/src/platform-v7/rbac/index.ts,STANDARD,1,1,0,0,0,0,0,SURVIVING
apps/api/src/platform-v7/rbac/permissions.ts,STANDARD,142,142,0,0,0,0,0,SURVIVING
apps/api/src/platform-v7/route-scope/index.ts,STANDARD,1,1,0,0,0,0,0,SURVIVING
apps/api/src/platform-v7/route-scope/route-scope.ts,STANDARD,103,103,0,0,0,0,0,SURVIVING
apps/api/src/platform-v7/tenant-scope/index.ts,STANDARD,1,1,0,0,0,0,0,SURVIVING
apps/api/src/platform-v7/tenant-scope/tenant-scope.ts,STANDARD,47,47,0,0,0,0,0,SURVIVING
apps/api/src/role-eligibility-worker.ts,STANDARD,150,150,0,0,0,0,0,SURVIVING
apps/api/src/sentry.ts,STANDARD,121,121,0,0,0,0,0,SURVIVING
apps/api/src/shared/chat-contact-policy.ts,STANDARD,90,0,90,0,0,0,0,NONE_SURVIVING
apps/api/src/shared/integration-mode.ts,STANDARD,16,0,16,0,0,0,0,NONE_SURVIVING
apps/api/src/shared/integration-signature.ts,STANDARD,15,0,15,0,0,0,0,NONE_SURVIVING
apps/api/src/shared/provider-health.shared.ts,STANDARD,58,0,58,0,0,0,0,NONE_SURVIVING
apps/api/src/shared/runtime-auction-origin.ts,STANDARD,245,0,245,0,0,0,0,NONE_SURVIVING
apps/api/src/shared/runtime-command-processor.ts,STANDARD,135,0,135,0,0,0,0,NONE_SURVIVING
apps/api/src/telemetry-config.spec.ts,STANDARD,57,57,0,0,0,0,0,SURVIVING
apps/api/src/telemetry-config.ts,STANDARD,49,49,0,0,0,0,0,SURVIVING
apps/api/src/tracing.ts,STANDARD,66,66,0,0,0,0,0,SURVIVING
apps/api/test/auth/jest.config.json,STANDARD,12,12,0,0,0,0,0,SURVIVING
apps/api/test/auth/mfa-backup-code-one-time.e2e-spec.ts,STANDARD,201,201,0,0,0,0,0,SURVIVING
apps/api/test/auth/mfa-recovery.e2e-spec.ts,STANDARD,297,297,0,0,0,0,0,SURVIVING
apps/api/test/auth/persistent-auth.e2e-spec.ts,STANDARD,1026,649,182,0,195,0,0,SURVIVING
apps/api/test/e2e-deal-cycle.spec.ts,STANDARD,160,0,160,0,0,0,0,NONE_SURVIVING
apps/api/test/industrial/auction-atomic-execution.e2e-spec.ts,STANDARD,525,500,25,0,0,0,0,SURVIVING
apps/api/test/industrial/auction-idempotency-race.e2e-spec.ts,STANDARD,110,110,0,0,0,0,0,SURVIVING
apps/api/test/industrial/auction-inventory-authority.e2e-spec.ts,STANDARD,455,455,0,0,0,0,0,SURVIVING
apps/api/test/industrial/commercial-rules-authority.e2e-spec.ts,STANDARD,444,444,0,0,0,0,0,SURVIVING
apps/api/test/industrial/commodity-profile-registry-invariants.sql,STANDARD,243,243,0,0,0,0,0,SURVIVING
apps/api/test/industrial/deal-command-no-fake-live.e2e-spec.ts,STANDARD,300,300,0,0,0,0,0,SURVIVING
apps/api/test/industrial/deal-postgresql-authority.e2e-spec.ts,STANDARD,355,355,0,0,0,0,0,SURVIVING
apps/api/test/industrial/deal-registry-postgresql.e2e-spec.ts,STANDARD,201,201,0,0,0,0,0,SURVIVING
apps/api/test/industrial/disputes-party-initiator.e2e-spec.ts,STANDARD,180,180,0,0,0,0,0,SURVIVING
apps/api/test/industrial/disputes-postgresql-authority.e2e-spec.ts,STANDARD,528,528,0,0,0,0,0,SURVIVING
apps/api/test/industrial/document-postgresql-authority.e2e-spec.ts,STANDARD,256,256,0,0,0,0,0,SURVIVING
apps/api/test/industrial/durable-outbox.e2e-spec.ts,STANDARD,592,592,0,0,0,0,0,SURVIVING
apps/api/test/industrial/fgis-grain-ack.e2e-spec.ts,STANDARD,505,505,0,0,0,0,0,SURVIVING
apps/api/test/industrial/fgis-grain-dispatch.e2e-spec.ts,STANDARD,227,227,0,0,0,0,0,SURVIVING
apps/api/test/industrial/fgis-grain-exchange.e2e-spec.ts,STANDARD,525,502,0,0,23,0,0,SURVIVING
apps/api/test/industrial/fgis-grain-provider-attestation.e2e-spec.ts,STANDARD,365,365,0,0,0,0,0,SURVIVING
apps/api/test/industrial/fgis-grain-sdiz-projection.e2e-spec.ts,STANDARD,773,773,0,0,0,0,0,SURVIVING
apps/api/test/industrial/fgis-grain-tenant-read.e2e-spec.ts,STANDARD,2681,2681,0,0,0,0,0,SURVIVING
apps/api/test/industrial/harness.ts,STANDARD,913,909,0,0,4,0,0,SURVIVING
apps/api/test/industrial/industrial-core.e2e-spec.ts,STANDARD,275,275,0,0,0,0,0,SURVIVING
apps/api/test/industrial/integration-binding-authority.e2e-spec.ts,STANDARD,388,388,0,0,0,0,0,SURVIVING
apps/api/test/industrial/inventory-reservation-authority.e2e-spec.ts,STANDARD,271,271,0,0,0,0,0,SURVIVING
apps/api/test/industrial/jest.config.json,STANDARD,12,12,0,0,0,0,0,SURVIVING
apps/api/test/industrial/labs-actor-authority.e2e-spec.ts,STANDARD,190,190,0,0,0,0,0,SURVIVING
apps/api/test/industrial/labs-postgresql-authority.e2e-spec.ts,STANDARD,603,603,0,0,0,0,0,SURVIVING
apps/api/test/industrial/load-proof.e2e-spec.ts,STANDARD,216,216,0,0,0,0,0,SURVIVING
apps/api/test/industrial/money-reconciliation.e2e-spec.ts,STANDARD,286,286,0,0,0,0,0,SURVIVING
apps/api/test/industrial/observability.e2e-spec.ts,STANDARD,168,168,0,0,0,0,0,SURVIVING
apps/api/test/industrial/organization-capability-authority.e2e-spec.ts,STANDARD,260,260,0,0,0,0,0,SURVIVING
apps/api/test/industrial/organization-intake-postgresql.e2e-spec.ts,STANDARD,265,265,0,0,0,0,0,SURVIVING
apps/api/test/industrial/outbox-worker-process.e2e-spec.ts,STANDARD,350,350,0,0,0,0,0,SURVIVING
apps/api/test/industrial/provider-registry-authority.e2e-spec.ts,STANDARD,340,340,0,0,0,0,0,SURVIVING
apps/api/test/industrial/regulatory-integration-inbox.e2e-spec.ts,STANDARD,485,485,0,0,0,0,0,SURVIVING
apps/api/test/industrial/service-marketplace-authority.e2e-spec.ts,STANDARD,574,574,0,0,0,0,0,SURVIVING
apps/api/test/industrial/settlement-confirmed-counter-guard.e2e-spec.ts,STANDARD,132,132,0,0,0,0,0,SURVIVING
apps/api/test/industrial/settlement-harness.ts,STANDARD,45,45,0,0,0,0,0,SURVIVING
apps/api/test/industrial/settlement-participant-scope.e2e-spec.ts,STANDARD,69,69,0,0,0,0,0,SURVIVING
apps/api/test/industrial/settlement-postgresql-authority.e2e-spec.ts,STANDARD,479,479,0,0,0,0,0,SURVIVING
apps/api/test/one-deal/deal-privileged-insert-denied.e2e-spec.ts,STANDARD,61,61,0,0,0,0,0,SURVIVING
apps/api/test/one-deal/distributed-rate-limit.e2e-spec.ts,STANDARD,178,178,0,0,0,0,0,SURVIVING
apps/api/test/one-deal/document-postgresql-authority.e2e-spec.ts,STANDARD,323,323,0,0,0,0,0,SURVIVING
apps/api/test/one-deal/durable-storage.e2e-spec.ts,STANDARD,274,274,0,0,0,0,0,SURVIVING
apps/api/test/one-deal/harness-contract.e2e-spec.ts,STANDARD,35,35,0,0,0,0,0,SURVIVING
apps/api/test/one-deal/industrial-one-deal.e2e-spec.ts,STANDARD,507,507,0,0,0,0,0,SURVIVING
apps/api/test/one-deal/jest.config.json,STANDARD,12,12,0,0,0,0,0,SURVIVING
apps/api/test/one-deal/persistent-actor-identities.ts,STANDARD,25,0,25,0,0,0,0,NONE_SURVIVING
apps/api/test/one-deal/persistent-auth-actors.ts,STANDARD,257,256,1,0,0,0,0,SURVIVING
apps/api/test/one-deal/postgresql-deal-authority.e2e-spec.ts,STANDARD,350,350,0,0,0,0,0,SURVIVING
apps/api/test/one-deal/recovery-matrix.e2e-spec.ts,STANDARD,184,184,0,0,0,0,0,SURVIVING
apps/api/test/one-deal/restored-database-acceptance.ts,STANDARD,356,356,0,0,0,0,0,SURVIVING
apps/api/test/one-deal/runtime-principal-startup-proof.ts,STANDARD,110,110,0,0,0,0,0,SURVIVING
apps/api/test/one-deal/seed.ts,STANDARD,314,306,2,0,6,0,0,SURVIVING
apps/api/test/platform-v7/audit-read-model/audit-read-model.test.ts,STANDARD,110,110,0,0,0,0,0,SURVIVING
apps/api/test/platform-v7/canonical-data/canonical-data.spec.ts,STANDARD,101,101,0,0,0,0,0,SURVIVING
apps/api/test/platform-v7/ledger-invariants/ledger-invariants.test.ts,STANDARD,120,120,0,0,0,0,0,SURVIVING
apps/api/test/platform-v7/ledger-source/ledger-source.test.ts,STANDARD,101,101,0,0,0,0,0,SURVIVING
apps/api/test/platform-v7/money-integer/money-integer.test.ts,STANDARD,60,60,0,0,0,0,0,SURVIVING
apps/api/test/platform-v7/object-scope/object-scope.spec.ts,STANDARD,68,68,0,0,0,0,0,SURVIVING
apps/api/test/platform-v7/rbac/permissions.spec.ts,STANDARD,40,40,0,0,0,0,0,SURVIVING
apps/api/test/platform-v7/route-scope/route-scope.spec.ts,STANDARD,159,159,0,0,0,0,0,SURVIVING
apps/api/test/platform-v7/tenant-scope/tenant-scope.spec.ts,STANDARD,58,58,0,0,0,0,0,SURVIVING
apps/api/test/staff-access/jest.e2e.config.json,STANDARD,13,13,0,0,0,0,0,SURVIVING
apps/api/test/staff-access/postgresql-staff-access.e2e-spec.ts,STANDARD,372,372,0,0,0,0,0,SURVIVING
apps/api/test/staff-access/postgresql-staff-audit-chain.e2e-spec.ts,STANDARD,76,76,0,0,0,0,0,SURVIVING
apps/api/test/staff-access/setup-env.js,STANDARD,10,10,0,0,0,0,0,SURVIVING
apps/api/test/staff-access/staff-access-policy.spec.ts,STANDARD,263,263,0,0,0,0,0,SURVIVING
apps/api/test/staff-access/staff-access-request-projection.spec.ts,STANDARD,84,84,0,0,0,0,0,SURVIVING
apps/api/test/staff-access/staff-access-request.service.spec.ts,STANDARD,101,101,0,0,0,0,0,SURVIVING
apps/api/test/staff-access/staff-access.guard.spec.ts,STANDARD,110,110,0,0,0,0,0,SURVIVING
apps/api/test/staff-access/staff-audit-writer.service.spec.ts,STANDARD,72,12,0,0,60,0,0,SURVIVING
apps/api/test/staff-access/staff-capabilities.contract.spec.ts,STANDARD,266,266,0,0,0,0,0,SURVIVING
apps/api/test/staff-access/staff-delegated-access.guard.spec.ts,STANDARD,95,95,0,0,0,0,0,SURVIVING
apps/api/test/staff-access/staff-policy-deal-scope.spec.ts,STANDARD,71,71,0,0,0,0,0,SURVIVING
apps/api/test/staff-access/staff-session-scope.spec.ts,STANDARD,185,185,0,0,0,0,0,SURVIVING
apps/api/test/staff-access/staff-standing-authority.spec.ts,STANDARD,98,98,0,0,0,0,0,SURVIVING
apps/api/test/staff-access/staff-support-persistence-contract.spec.ts,STANDARD,27,27,0,0,0,0,0,SURVIVING
apps/api/test/staff-access/staff-support.service.spec.ts,STANDARD,142,142,0,0,0,0,0,SURVIVING
apps/api/test/staff-access/staff-workspace.service.spec.ts,STANDARD,181,115,0,0,66,0,0,SURVIVING
apps/api/tests/load/k6-load-test.js,STANDARD,259,0,259,0,0,0,0,NONE_SURVIVING
apps/api/tests/load/scenario-07-load-test.ts,STANDARD,136,136,0,0,0,0,0,SURVIVING
apps/api/tsconfig.json,STANDARD,11,0,11,0,0,0,0,NONE_SURVIVING
apps/api/tsconfig.marketing-outbox-worker.json,STANDARD,19,19,0,0,0,0,0,SURVIVING
apps/api/tsconfig.outbox-worker.json,STANDARD,19,19,0,0,0,0,0,SURVIVING
apps/landing/.gitignore,STANDARD,5,5,0,0,0,0,0,SURVIVING
apps/landing/app/api/pilot-request/route.ts,STANDARD,129,129,0,0,0,0,0,SURVIVING
apps/landing/app/brand-logo.css,STANDARD,66,66,0,0,0,0,0,SURVIVING
apps/landing/app/components/AgroScenarios.tsx,STANDARD,29,29,0,0,0,0,0,SURVIVING
apps/landing/app/components/CTA.tsx,STANDARD,91,91,0,0,0,0,0,SURVIVING
apps/landing/app/components/Features.tsx,STANDARD,118,118,0,0,0,0,0,SURVIVING
apps/landing/app/components/Footer.tsx,STANDARD,70,70,0,0,0,0,0,SURVIVING
apps/landing/app/components/FortyEightHourResult.tsx,STANDARD,29,29,0,0,0,0,0,SURVIVING
apps/landing/app/components/HeaderLogo.tsx,STANDARD,18,18,0,0,0,0,0,SURVIVING
apps/landing/app/components/Hero.tsx,STANDARD,147,147,0,0,0,0,0,SURVIVING
apps/landing/app/components/HowItWorks.tsx,STANDARD,107,107,0,0,0,0,0,SURVIVING
apps/landing/app/components/Integrations.tsx,STANDARD,65,65,0,0,0,0,0,SURVIVING
apps/landing/app/components/LandingHero.tsx,STANDARD,86,86,0,0,0,0,0,SURVIVING
apps/landing/app/components/LandingTrustBlocks.tsx,STANDARD,39,39,0,0,0,0,0,SURVIVING
apps/landing/app/components/LossMap.tsx,STANDARD,36,36,0,0,0,0,0,SURVIVING
apps/landing/app/components/Nav.tsx,STANDARD,103,103,0,0,0,0,0,SURVIVING
apps/landing/app/components/NotAnotherTool.tsx,STANDARD,31,31,0,0,0,0,0,SURVIVING
apps/landing/app/components/PilotLeadForm.module.css,STANDARD,1,1,0,0,0,0,0,SURVIVING
apps/landing/app/components/PilotLeadForm.tsx,STANDARD,82,82,0,0,0,0,0,SURVIVING
apps/landing/app/components/PilotSingleDeal.tsx,STANDARD,33,33,0,0,0,0,0,SURVIVING
apps/landing/app/components/PremiumMockups.tsx,STANDARD,55,55,0,0,0,0,0,SURVIVING
apps/landing/app/components/Problem.tsx,STANDARD,69,69,0,0,0,0,0,SURVIVING
apps/landing/app/components/RoleEntry.tsx,STANDARD,33,33,0,0,0,0,0,SURVIVING
apps/landing/app/components/Roles.tsx,STANDARD,82,82,0,0,0,0,0,SURVIVING
apps/landing/app/components/SampleLossCard.tsx,STANDARD,35,35,0,0,0,0,0,SURVIVING
apps/landing/app/components/Stats.tsx,STANDARD,32,32,0,0,0,0,0,SURVIVING
apps/landing/app/components/StickyCTA.tsx,STANDARD,33,33,0,0,0,0,0,SURVIVING
apps/landing/app/components/Trust.tsx,STANDARD,105,105,0,0,0,0,0,SURVIVING
apps/landing/app/globals.css,STANDARD,544,544,0,0,0,0,0,SURVIVING
apps/landing/app/layout.tsx,STANDARD,27,27,0,0,0,0,0,SURVIVING
apps/landing/app/mobile-safe.css,STANDARD,156,156,0,0,0,0,0,SURVIVING
apps/landing/app/page.tsx,STANDARD,132,132,0,0,0,0,0,SURVIVING
apps/landing/app/worldclass-polish.css,STANDARD,1,1,0,0,0,0,0,SURVIVING
apps/landing/next-env.d.ts,STANDARD,5,5,0,0,0,0,0,SURVIVING
apps/landing/next.config.js,STANDARD,8,8,0,0,0,0,0,SURVIVING
apps/landing/package.json,STANDARD,25,25,0,0,0,0,0,SURVIVING
apps/landing/postcss.config.js,STANDARD,6,6,0,0,0,0,0,SURVIVING
apps/landing/tailwind.config.ts,STANDARD,49,49,0,0,0,0,0,SURVIVING
apps/landing/tsconfig.json,STANDARD,21,21,0,0,0,0,0,SURVIVING
apps/ml/main.py,STANDARD,28,28,0,0,0,0,0,SURVIVING
apps/ml/routers/fraud.py,STANDARD,206,206,0,0,0,0,0,SURVIVING
apps/ml/routers/health.py,STANDARD,33,33,0,0,0,0,0,SURVIVING
apps/ml/routers/price.py,STANDARD,195,195,0,0,0,0,0,SURVIVING
apps/ml/routers/scoring.py,STANDARD,190,190,0,0,0,0,0,SURVIVING
apps/ml/training/train_fraud_model.py,STANDARD,100,100,0,0,0,0,0,SURVIVING
apps/ml/training/train_price_model.py,STANDARD,105,105,0,0,0,0,0,SURVIVING
apps/ml/training/train_scoring_model.py,STANDARD,101,101,0,0,0,0,0,SURVIVING
apps/packages/integration-sdk/src/registry.ts,STANDARD,1,1,0,0,0,0,0,SURVIVING
apps/tai/README.md,STANDARD,104,104,0,0,0,0,0,SURVIVING
apps/tai/ROADMAP.md,STANDARD,82,82,0,0,0,0,0,SURVIVING
apps/tai/TAI_AGRO_OS_MASTER_SPECIFICATION_v4.0.md,STANDARD,184,184,0,0,0,0,0,SURVIVING
apps/tai/TAI_AGRO_OS_V4_IMPLEMENTATION_AUDIT.md,STANDARD,69,69,0,0,0,0,0,SURVIVING
apps/tai/TAI_ALWAYS_ON_CORE_STAGE1.md,STANDARD,75,75,0,0,0,0,0,SURVIVING
apps/tai/TAI_REG_RU_DEPLOY.md,STANDARD,31,31,0,0,0,0,0,SURVIVING
apps/tai/TAI_REG_RU_PREFLIGHT.md,STANDARD,32,32,0,0,0,0,0,SURVIVING
apps/tai/TAI_RUNTIME_IMAGE_AUTHORITY.md,STANDARD,76,76,0,0,0,0,0,SURVIVING
apps/tai/evidence/ap-09-exact-main.json,STANDARD,65,65,0,0,0,0,0,SURVIVING
apps/tai/governance/current-industrial-gap-report.json,STANDARD,462,15,447,0,0,0,0,SURVIVING
apps/tai/governance/gateway-exact-main-acceptance.v1.json,STANDARD,321,288,33,0,0,0,0,SURVIVING
apps/tai/governance/industrial-acceptance-backlog.v1.json,STANDARD,745,100,645,0,0,0,0,SURVIVING
apps/tai/governance/scopes/ap-13b2a-2828.json,STANDARD,46,46,0,0,0,0,0,SURVIVING
apps/tai/governance/scopes/ap-13b2b-2832.json,STANDARD,36,36,0,0,0,0,0,SURVIVING
apps/tai/governance/scopes/ap-13b2b-acceptance-handoff-2832.json,STANDARD,35,35,0,0,0,0,0,SURVIVING
apps/tai/governance/scopes/ap-13b2b-build-acceptance-2832.json,STANDARD,32,32,0,0,0,0,0,SURVIVING
apps/tai/governance/scopes/ap-13b3-model-host-preflight-2835.json,STANDARD,32,32,0,0,0,0,0,SURVIVING
apps/tai/governance/scopes/ap-13b3-model-host-probe-2835.json,STANDARD,34,34,0,0,0,0,0,SURVIVING
apps/tai/governance/scopes/ap-13b3-source-acquisition-2835.json,STANDARD,44,44,0,0,0,0,0,SURVIVING
apps/tai/governance/scopes/ap-13b3-source-acquisition-acceptance-2835.json,STANDARD,33,33,0,0,0,0,0,SURVIVING
apps/tai/governance/scopes/ap-13b3-source-acquisition-workflow-fix-2835.json,STANDARD,31,31,0,0,0,0,0,SURVIVING
apps/tai/governance/scopes/ap-13b3a-2836.json,STANDARD,53,50,0,0,3,0,0,SURVIVING
apps/tai/governance/scopes/ap-13b3b-2843.json,STANDARD,36,36,0,0,0,0,0,SURVIVING
apps/tai/governance/scopes/ap-13b3c-human-legal-intake-2877.json,STANDARD,53,53,0,0,0,0,0,SURVIVING
apps/tai/governance/scopes/ap-13b3d-governed-conversion-2932.json,STANDARD,46,46,0,0,0,0,0,SURVIVING
apps/tai/governance/scopes/ap-13b3d2-conversion-diagnostics-2932.json,STANDARD,34,34,0,0,0,0,0,SURVIVING
apps/tai/governance/scopes/ap-13b3d3-conversion-progress-2932.json,STANDARD,36,36,0,0,0,0,0,SURVIVING
